group 1
9.94648	9.9513	9.9551	9.94273	9.88329	9.90979	10.0262	10.0893	10.1167	10.1056	10.0313	10.0415	10.1372	10.171	10.1654	10.121	10.017	9.9993	10.0656	10.0712	10.0397	9.97128	9.84685	9.80934	9.85433	9.84147	9.79722	9.72567	9.61297	9.59122	9.6574	9.69357	9.72937	9.78181	9.86056	9.94928	10.0515	10.1165	10.1089	10.1856	10.3606	10.4526	10.4895	10.4677	10.3581	10.3368	10.4004	10.3789	10.3071	10.1877	10.0016	9.90853	9.89564	9.81017	9.68679	9.52667	9.3147	9.19395	9.148	9.03918	8.90021	8.73137	8.5085	8.37117	8.29443	8.09544	7.71767	7.10478	5.96463	4.98907	4.17329	3.49109	2.92055	2.44337	2.04424	1.71037	1.43109	1.19744	1.00197	0.838431	0.701597	0.587104	0.491301	0.411133	0.344046	0.287903	0.240917	0.20159	0.168673	0.141117	0.118046	0.0987257	0.0825429	0.0689826	0.0576138	0.0480751	0.0400635	0.0333243	0.0276434	0.0228405	0.0187628	0.015281	
9.98185	9.98618	9.98904	9.97536	9.91433	9.94053	10.0571	10.1193	10.1447	10.1317	10.0556	10.0651	10.1611	10.1949	10.1891	10.1442	10.0391	10.0209	10.0876	10.0928	10.0607	9.99161	9.86632	9.82889	9.87479	9.86319	9.82024	9.74925	9.63635	9.61481	9.68239	9.72015	9.75758	9.81166	9.89203	9.98231	10.0862	10.1528	10.1472	10.2278	10.4081	10.5009	10.534	10.5082	10.3948	10.3715	10.4346	10.4122	10.3393	10.2183	10.0299	9.9356	9.9222	9.83552	9.71062	9.54884	9.33518	9.21371	9.16782	9.05937	8.92067	8.74901	8.52087	8.37872	8.29785	8.09567	7.71565	7.10139	5.96135	4.98589	4.17023	3.48816	2.91778	2.44077	2.04182	1.70815	1.42905	1.19559	1.0003	0.836931	0.700258	0.585915	0.490249	0.410207	0.343233	0.287192	0.240296	0.201051	0.168205	0.140712	0.117696	0.0984251	0.0822847	0.0687613	0.0574246	0.0479138	0.0399264	0.0332082	0.0275456	0.0227586	0.0186949	0.0152254	
10.0076	10.0136	10.023	10.0312	10.0364	10.0642	10.1133	10.1525	10.1767	10.1847	10.1785	10.1881	10.2138	10.2252	10.2193	10.1964	10.16	10.1403	10.137	10.1203	10.0879	10.0403	9.9816	9.94142	9.91938	9.88752	9.8451	9.79484	9.743	9.71947	9.72709	9.74484	9.7766	9.82974	9.91098	10.0041	10.1153	10.2058	10.2779	10.3644	10.4703	10.5392	10.5715	10.5696	10.5376	10.5111	10.4904	10.4436	10.3704	10.2735	10.158	10.0562	9.96601	9.85821	9.73339	9.59389	9.44488	9.31446	9.19939	9.07288	8.93436	8.78262	8.61512	8.46684	8.31573	8.09346	7.70707	7.09089	5.95209	4.97779	4.16315	3.48197	2.91236	2.43602	2.03766	1.7045	1.42586	1.1928	0.997865	0.834807	0.698409	0.584308	0.488855	0.409	0.34219	0.286292	0.23952	0.200383	0.167632	0.14022	0.117275	0.0980651	0.0819774	0.0684994	0.0572019	0.0477248	0.0397664	0.0330732	0.0274323	0.022664	0.0186166	0.0151613	
10.023	10.0301	10.0428	10.0592	10.0791	10.1067	10.1399	10.1703	10.1937	10.2091	10.2182	10.2278	10.2377	10.2409	10.2349	10.2198	10.1984	10.178	10.1585	10.1333	10.1002	10.0597	10.0152	9.97383	9.93617	9.89658	9.85424	9.81145	9.77355	9.74987	9.74391	9.75395	9.78267	9.83506	9.91657	10.0111	10.1259	10.2252	10.3142	10.4018	10.4913	10.5518	10.5839	10.5899	10.5745	10.5468	10.5079	10.4522	10.3787	10.2894	10.1886	10.0841	9.97655	9.86037	9.7349	9.60195	9.46542	9.33201	9.20127	9.06728	8.92793	8.78166	8.62586	8.47507	8.30863	8.07833	7.68904	7.0726	5.93654	4.9646	4.15193	3.4724	2.90419	2.42902	2.03166	1.69936	1.42144	1.18901	0.994608	0.832011	0.69601	0.582251	0.487092	0.407489	0.340897	0.285186	0.238576	0.199577	0.166944	0.139634	0.116777	0.097641	0.0816172	0.0681939	0.0569431	0.047506	0.0395819	0.0329181	0.0273023	0.0225557	0.0185271	0.0150881	
10.0286	10.0354	10.0476	10.0633	10.0825	10.1091	10.1414	10.171	10.1938	10.2087	10.2176	10.227	10.2367	10.2398	10.2336	10.2182	10.1965	10.1754	10.1552	10.1292	10.0953	10.0541	10.0087	9.96671	9.92847	9.88846	9.84588	9.80304	9.76525	9.74176	9.73605	9.74633	9.77523	9.82767	9.90902	10.0033	10.1175	10.2163	10.3047	10.3917	10.4804	10.5401	10.5713	10.5764	10.5603	10.5319	10.4926	10.4365	10.3627	10.273	10.1714	10.0659	9.95725	9.84013	9.71378	9.57998	9.44262	9.30854	9.17724	9.04263	8.90257	8.75549	8.59888	8.44736	8.28044	8.04995	7.66126	7.0465	5.91466	4.94625	4.1365	3.45939	2.89318	2.41971	2.02376	1.69265	1.41574	1.18417	0.990489	0.828508	0.69303	0.579716	0.484936	0.405656	0.339339	0.283863	0.237452	0.198623	0.166135	0.138948	0.116195	0.0971488	0.0812008	0.0678421	0.0566462	0.0472558	0.0393714	0.0327416	0.0271548	0.0224331	0.0184258	0.0150054	
10.0249	10.0301	10.038	10.0442	10.0475	10.0728	10.1189	10.1555	10.1778	10.1844	10.1775	10.1865	10.2114	10.2222	10.2157	10.1922	10.1548	10.1333	10.1276	10.1086	10.0738	10.0239	9.96303	9.92088	9.89706	9.86389	9.82081	9.77051	9.71906	9.69603	9.70424	9.7226	9.75485	9.80812	9.88896	9.98124	10.0912	10.1802	10.2511	10.336	10.4396	10.5058	10.5354	10.5308	10.4963	10.4678	10.4455	10.3974	10.3233	10.2253	10.1077	10.0023	9.90867	9.79818	9.67088	9.52899	9.37749	9.24517	9.12861	9.00028	8.85969	8.70553	8.53533	8.3847	8.23205	8.00895	7.62414	7.01287	5.8866	4.92283	4.11688	3.44292	2.87933	2.40804	2.01392	1.68434	1.40873	1.17823	0.985475	0.824267	0.689443	0.576681	0.482369	0.403485	0.337503	0.28231	0.236139	0.197514	0.165197	0.138157	0.115527	0.0965851	0.0807255	0.0674417	0.0563092	0.0469726	0.0391338	0.0325427	0.026989	0.0222954	0.0183124	0.0149128	
10.0129	10.0159	10.0163	9.9996	9.93638	9.95901	10.0698	10.1272	10.1491	10.1338	10.0574	10.0654	10.159	10.1914	10.1846	10.1387	10.0281	10.0066	10.0729	10.0746	10.0388	9.96627	9.83885	9.79858	9.84039	9.82641	9.78255	9.71197	9.6012	9.58005	9.64684	9.68503	9.72308	9.77736	9.85719	9.94636	10.0485	10.1141	10.1094	10.1887	10.3637	10.4517	10.4794	10.4489	10.3336	10.3064	10.3637	10.3382	10.2635	10.1419	9.94695	9.84457	9.82789	9.73767	9.60926	9.44454	9.22979	9.10569	9.05493	8.94308	8.80133	8.62624	8.39606	8.24935	8.16207	7.95688	7.57873	6.97219	5.85265	4.89447	4.09314	3.42301	2.86261	2.39399	2.00211	1.6744	1.40036	1.17119	0.979541	0.819268	0.68523	0.573131	0.479378	0.400964	0.335378	0.28052	0.234631	0.196243	0.164127	0.137256	0.114769	0.0959471	0.0801891	0.0669909	0.0559307	0.0466552	0.0388681	0.0323208	0.0268042	0.0221423	0.0181862	0.0148099	
9.99447	9.9974	9.99776	9.98119	9.91846	9.94084	10.0506	10.1074	10.1289	10.1134	10.0374	10.045	10.1372	10.1687	10.1613	10.1149	10.0042	9.98207	10.0473	10.0482	10.0118	9.93895	9.81186	9.77085	9.81076	9.79555	9.7508	9.67969	9.56917	9.54701	9.61136	9.64777	9.68425	9.73698	9.8152	9.90277	10.0034	10.068	10.0635	10.1413	10.3129	10.3988	10.4253	10.3944	10.2804	10.2525	10.3068	10.2798	10.2045	10.0829	9.88891	9.78645	9.76859	9.67819	9.55019	9.38662	9.17452	9.05078	8.99818	8.88601	8.74475	8.57096	8.34352	8.19746	8.10886	7.90413	7.52803	6.92529	5.81315	4.86134	4.06534	3.39968	2.84304	2.37756	1.98831	1.66282	1.39063	1.16301	0.972672	0.813496	0.68038	0.569055	0.475951	0.398084	0.332958	0.278486	0.232922	0.194807	0.162921	0.136242	0.113918	0.0952329	0.0795898	0.0664883	0.0555097	0.0463028	0.0385736	0.0320752	0.0266	0.0219732	0.0180471	0.0146966	
9.96966	9.97473	9.98238	9.98844	9.99179	10.0163	10.0606	10.0958	10.1169	10.1227	10.1153	10.1228	10.1453	10.1541	10.1459	10.1207	10.0819	10.0585	10.0505	10.0293	9.99255	9.94099	9.87908	9.83458	9.80708	9.77085	9.72509	9.67249	9.61943	9.59322	9.59649	9.61041	9.63826	9.68696	9.76291	9.85026	9.95521	10.0401	10.108	10.1882	10.2849	10.3461	10.372	10.365	10.3302	10.2991	10.2722	10.2212	10.1455	10.0468	9.92978	9.82409	9.72942	9.61899	9.49264	9.35273	9.20487	9.07369	8.95583	8.82789	8.6888	8.53725	8.37138	8.22275	8.07021	7.84989	7.47174	6.87207	5.76805	4.82339	4.03346	3.37293	2.82059	2.35873	1.97252	1.64957	1.37952	1.1537	0.964858	0.806941	0.674882	0.564444	0.472084	0.394841	0.330238	0.276204	0.231009	0.193203	0.161576	0.135115	0.112973	0.0944412	0.0789267	0.0659333	0.0550454	0.0459149	0.0382499	0.0318056	0.0263761	0.021788	0.0178949	0.0145726	
9.93719	9.94368	9.95528	9.97022	9.98835	10.0136	10.044	10.0717	10.0925	10.1054	10.1123	10.1193	10.1263	10.1265	10.1175	10.0992	10.0745	10.0503	10.0267	9.99731	9.95993	9.91516	9.86629	9.82025	9.77756	9.73301	9.68587	9.63845	9.59592	9.56707	9.55524	9.559	9.5809	9.62578	9.69893	9.7847	9.89004	9.98046	10.0609	10.1398	10.22	10.2723	10.2972	10.2971	10.2766	10.2441	10.2008	10.1414	10.0652	9.97388	9.87146	9.76553	9.65687	9.54034	9.4152	9.28318	9.14805	9.01586	8.88611	8.75349	8.61597	8.47205	8.31924	8.17117	8.00799	7.78365	7.40672	6.81157	5.71696	4.78045	3.99742	3.3427	2.79524	2.33748	1.95472	1.63466	1.36703	1.14323	0.956093	0.799601	0.668734	0.559295	0.467772	0.391231	0.327215	0.273673	0.22889	0.191429	0.160091	0.133873	0.111933	0.0935716	0.0781996	0.0653255	0.0545377	0.0454912	0.0378968	0.0315119	0.0261325	0.0215867	0.0177296	0.0144379	
9.89669	9.90327	9.91502	9.93007	9.94824	9.97371	10.0046	10.0324	10.0531	10.0655	10.0715	10.0778	10.0842	10.0837	10.0737	10.0545	10.0288	10.0039	9.97982	9.94981	9.91165	9.86592	9.81589	9.76887	9.7253	9.6795	9.63065	9.58107	9.536	9.50481	9.49081	9.49202	9.51108	9.55288	9.62276	9.70518	9.80699	9.89386	9.97073	10.0469	10.1253	10.1758	10.1989	10.197	10.1747	10.1412	10.0978	10.0381	9.96155	9.86985	9.76732	9.66228	9.55517	9.43998	9.31596	9.18482	9.05035	8.91953	8.7919	8.66123	8.52546	8.38313	8.23182	8.08591	7.9257	7.70471	7.33228	6.74349	5.65965	4.73239	3.95714	3.30894	2.76697	2.31381	1.9349	1.61807	1.35315	1.13162	0.946378	0.791474	0.661937	0.55361	0.463018	0.387255	0.323891	0.270894	0.226566	0.189487	0.158468	0.132516	0.1108	0.0926244	0.0774085	0.0646652	0.0539868	0.045032	0.0375145	0.0311942	0.0258692	0.0213694	0.0175511	0.0142926	
9.8481	9.8535	9.86166	9.86809	9.87097	9.89617	9.94231	9.97806	9.99872	10.003	9.9927	9.99823	10.0196	10.0261	10.0151	9.98698	9.94498	9.91964	9.91046	9.88733	9.84819	9.7937	9.7276	9.68011	9.65063	9.61056	9.55959	9.5004	9.43888	9.4057	9.40335	9.4096	9.42874	9.4681	9.53421	9.61151	9.70594	9.78004	9.83591	9.90777	10.0001	10.056	10.0767	10.0644	10.0228	9.989	9.9633	9.91155	9.83451	9.73454	9.61619	9.51361	9.42479	9.31823	9.19515	9.05778	8.91043	8.78326	8.67306	8.55094	8.41704	8.27026	8.10776	7.96574	7.82335	7.61313	7.24841	6.66775	5.59604	4.67916	3.91259	3.27166	2.73578	2.28772	1.91308	1.59982	1.33789	1.11887	0.935718	0.782567	0.654495	0.547393	0.457825	0.382917	0.320268	0.267869	0.22404	0.187378	0.156707	0.131046	0.109573	0.0916008	0.0765546	0.0639531	0.0533933	0.0445378	0.0371035	0.030853	0.0255866	0.0211362	0.0173598	0.0141369	
9.79172	9.79533	9.7969	9.7818	9.72013	9.74332	9.85414	9.91129	9.9323	9.9154	9.83696	9.8417	9.92999	9.95695	9.94496	9.89437	9.78505	9.76035	9.81713	9.81339	9.77289	9.69589	9.56445	9.51838	9.55212	9.52912	9.47541	9.39408	9.27231	9.23934	9.29154	9.31359	9.33485	9.37169	9.43337	9.5043	9.5879	9.63577	9.61519	9.67882	9.83777	9.91273	9.93138	9.89446	9.7752	9.74345	9.79459	9.76431	9.68659	9.56374	9.37772	9.28255	9.26503	9.17798	9.05518	8.89784	8.69171	8.57399	8.5285	8.42375	8.29072	8.12693	7.91026	7.77557	7.69948	7.51006	7.15572	6.58448	5.52621	4.62079	3.86378	3.23085	2.70166	2.2592	1.88925	1.57992	1.32127	1.10498	0.924127	0.77289	0.646418	0.540653	0.452201	0.378225	0.316353	0.264603	0.221316	0.185106	0.154812	0.129466	0.108255	0.0905025	0.0756393	0.0631905	0.0527584	0.0440095	0.0366645	0.0304888	0.0252852	0.0208877	0.0171559	0.013971	
9.72881	9.73282	9.73522	9.72146	9.66206	9.685	9.7938	9.85077	9.87291	9.8576	9.78138	9.78599	9.87169	9.89712	9.88424	9.83352	9.72566	9.70009	9.75353	9.74799	9.70646	9.62909	9.49858	9.45066	9.47956	9.45256	9.39543	9.31207	9.19047	9.15485	9.2005	9.21697	9.23302	9.26467	9.32106	9.38686	9.46549	9.50929	9.48699	9.54353	9.69026	9.76012	9.77988	9.74607	9.63285	9.60145	9.64723	9.61515	9.53775	9.41749	9.238	9.14401	9.12248	9.0353	8.91443	8.76092	8.56173	8.44553	8.39641	8.29078	8.15855	8.00014	7.79408	7.66529	7.59049	7.40493	7.0567	6.49419	5.45036	4.55736	3.81076	3.18656	2.66467	2.22831	1.86346	1.55839	1.3033	1.08999	0.911623	0.762462	0.637723	0.533403	0.446157	0.373188	0.312155	0.261105	0.218401	0.182676	0.152788	0.127779	0.106851	0.0893324	0.0746649	0.0623795	0.0520836	0.0434485	0.0361986	0.0301025	0.0249657	0.0206244	0.0169401	0.0137954	
9.65963	9.66606	9.67612	9.68499	9.69051	9.71373	9.75432	9.79025	9.8164	9.82597	9.81993	9.82521	9.84253	9.84578	9.83219	9.80232	9.76015	9.73205	9.7174	9.6903	9.64799	9.59092	9.52309	9.46954	9.4288	9.37656	9.31335	9.247	9.18371	9.14328	9.12686	9.11868	9.12293	9.14692	9.19708	9.25861	9.33704	9.39593	9.43731	9.48437	9.53934	9.58247	9.61394	9.61015	9.57802	9.5454	9.51353	9.45963	9.38358	9.28806	9.17911	9.08036	8.98981	8.88616	8.76896	8.64005	8.50448	8.38209	8.26911	8.14538	8.00869	7.87599	7.74465	7.62286	7.49232	7.29625	6.95074	6.39665	5.36842	4.48888	3.75358	3.13883	2.62483	2.19508	1.83574	1.53527	1.28402	1.07393	0.898235	0.751307	0.62843	0.525663	0.439711	0.367819	0.307685	0.257383	0.215302	0.180097	0.150641	0.125992	0.105363	0.088094	0.0736344	0.0615223	0.0513709	0.0428564	0.0357072	0.0296953	0.024629	0.020347	0.0167128	0.0136105	
9.58415	9.59216	9.60633	9.62338	9.63992	9.6548	9.66559	9.69362	9.73624	9.76345	9.77625	9.78342	9.78722	9.78287	9.76871	9.74536	9.71577	9.68624	9.65672	9.62122	9.57746	9.52558	9.4679	9.4094	9.34816	9.27665	9.19525	9.13353	9.09405	9.05711	9.02683	9.0065	9.00157	9.01793	9.06097	9.11649	9.19014	9.2481	9.29115	9.32054	9.33521	9.36426	9.41041	9.42285	9.4098	9.37934	9.3353	9.27548	9.20062	9.11317	9.0172	8.91884	8.81834	8.71149	8.59756	8.47762	8.35409	8.23053	8.10457	7.97122	7.82675	7.70865	7.61002	7.50167	7.36912	7.17454	6.83529	6.29126	5.28027	4.4154	3.69231	3.08774	2.58225	2.15958	1.80615	1.51062	1.26349	1.05683	0.883998	0.739456	0.618567	0.517456	0.432883	0.362138	0.302959	0.253451	0.212032	0.177376	0.148377	0.124109	0.103797	0.0867916	0.0725514	0.0606219	0.0506227	0.0422351	0.0351918	0.0292684	0.0242763	0.0200565	0.0164747	0.013417	
